Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
93,0,319,scip_knapsack,3,-41488711637,3600.02696,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
96,0,319,scip_knapsack,4,-41488711643,3600.009769,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
103,0,320,scip_knapsack,0,-62642381927,3600.049184,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
102,0,320,scip_knapsack,1,-62642381927,3600.049154,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
100,0,320,scip_knapsack,2,-62642381923,3600.040582,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
101,0,320,scip_knapsack,3,-62642381919,3600.057236,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
104,0,320,scip_knapsack,4,-62642381927,3600.055163,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
105,0,321,scip_knapsack,0,-64775431465,3600.014544,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
114,0,321,scip_knapsack,1,-64775431465,3600.004829,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
113,0,321,scip_knapsack,2,-64775431465,3600.013967,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
109,0,321,scip_knapsack,3,-64775431465,3600.003723,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
108,0,321,scip_knapsack,4,-64775431465,3600.009255,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
106,0,322,scip_knapsack,0,-55539680665,3600.008691,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
112,0,322,scip_knapsack,1,-55539680665,3600.036924,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
111,0,322,scip_knapsack,2,-55539680673,3600.022929,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
107,0,322,scip_knapsack,3,-55539680684,3600.02729,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
110,0,322,scip_knapsack,4,-55539680684,286.880613,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
123,0,323,scip_knapsack,0,-57178270650,3600.399023,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
125,0,323,scip_knapsack,1,-57178270488,3600.003035,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
124,0,323,scip_knapsack,2,-57178270635,3600.129742,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
118,0,323,scip_knapsack,3,-57178270459,3600.002393,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
117,0,323,scip_knapsack,4,-57178270650,3600.491283,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
121,0,324,scip_knapsack,0,-65137655936,3600.036776,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
122,0,324,scip_knapsack,1,-65137655936,3600.037204,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
120,0,324,scip_knapsack,2,-65137655936,3600.044703,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
119,0,324,scip_knapsack,3,-65137655936,3600.045579,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
