Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
151,4,330,scip_knapsack,1,-64408452083,353.124131,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
152,4,330,scip_knapsack,2,-64408452083,355.421133,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
153,4,330,scip_knapsack,3,-64408452083,353.820863,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
155,4,330,scip_knapsack,4,-64408452083,345.352933,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
154,4,331,scip_knapsack,0,-62589541265,548.633551,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
156,4,331,scip_knapsack,1,-62589538039,769.709419,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
157,4,331,scip_knapsack,2,-62589540669,968.663894,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
158,4,331,scip_knapsack,3,-62589549089,964.18591,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
159,4,331,scip_knapsack,4,-62589549142,162.198882,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
160,4,332,scip_knapsack,0,-67851629610,313.794402,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
161,4,332,scip_knapsack,1,-67851640451,291.647332,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
162,4,332,scip_knapsack,2,-67851566940,291.491888,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
163,4,332,scip_knapsack,3,-67851617938,333.307163,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
164,4,332,scip_knapsack,4,-67851558278,529.742696,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
165,4,333,scip_knapsack,0,-63124553869,377.597614,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
166,4,333,scip_knapsack,1,-63124534947,358.962168,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
167,4,333,scip_knapsack,2,-63124554875,395.25449,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
168,4,333,scip_knapsack,3,-63124553869,380.047462,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
169,4,333,scip_knapsack,4,-63124553528,356.830252,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
170,4,334,scip_knapsack,0,-63755872814,239.016655,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
171,4,334,scip_knapsack,1,-63755874411,238.708679,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
172,4,334,scip_knapsack,2,-63755872814,221.06611,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
173,4,334,scip_knapsack,3,-63755874411,238.450691,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
174,4,334,scip_knapsack,4,-63755872814,238.866942,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
175,4,335,scip_knapsack,0,-64712023714,632.946805,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
176,4,335,scip_knapsack,1,-64712024024,695.267068,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
177,4,335,scip_knapsack,2,-64712024398,508.379357,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
178,4,335,scip_knapsack,3,-64712029813,538.514648,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
179,4,335,scip_knapsack,4,-64712026102,557.25569,knapsack_clustered_n150000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
180,4,336,scip_knapsack,0,-68131836419,199.756428,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
181,4,336,scip_knapsack,1,-68131836419,179.195789,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
182,4,336,scip_knapsack,2,-68131836419,182.443928,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
183,4,336,scip_knapsack,3,-68131836419,197.334216,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
184,4,336,scip_knapsack,4,-68131836419,201.649031,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
185,4,337,scip_knapsack,0,-64394662844,1108.314301,knapsack_clustered_n150000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
